Country,Code,Year,Population (historical estimates),"Indicator:Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) - Sex:Both sexes",Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline
Bangladesh,BGD,2016,159784576,3.4,0.27625337,4.6036625,3.1587863,0.3894343,0.109776355,13.468302966183652,51.6278219216169,86.90296649040356
Belarus,BLR,1993,10480485,17.5,0.27064517,3.9631433,3.530581,0.52133095,0.106690764,0.089329833984375,3.68358154296874,34.5997023841993
Belarus,BLR,1993,10480485,17.5,0.27064517,3.9631433,3.530581,0.52133095,0.106690764,0.4066491699218699,12.10708131830112,70.68378851447127
Belarus,BLR,1995,10461694,18.2,0.27033705,3.9915447,3.529267,0.52128,0.10373212,0.72396850585937,3.0123291015624902,17.23067626953125
Belarus,BLR,1995,10461694,18.2,0.27033705,3.9915447,3.529267,0.52128,0.10373212,1.24876586914062,6.69811523437499,36.9166796875
Belarus,BLR,1998,10357472,19.3,0.2699983,4.0586615,3.5253568,0.52121997,0.1002217,11.796402597689749,39.82573632679839,76.90651437224214
Belarus,BLR,1998,10357472,19.3,0.2699983,4.0586615,3.5253568,0.52121997,0.1002217,21.76336558170445,56.69920245137774,90.09005743248656
Belarus,BLR,1999,10308281,19.6,0.2699176,4.0794196,3.5240104,0.52121127,0.099186875,10.60276819914817,34.93633120347639,72.03014622462683
Belarus,BLR,1999,10308281,19.6,0.2699176,4.0794196,3.5240104,0.52121127,0.099186875,19.19229853881666,51.06546611686474,87.98479280569084
Belarus,BLR,2000,10256489,19.9,0.26989874,4.0918536,3.5228252,0.52120125,0.09925466,7.331884927074631,27.76647997784641,65.88525098749676
Belarus,BLR,2000,10256489,19.9,0.26989874,4.0918536,3.5228252,0.52120125,0.09925466,13.64242555762064,43.2733041216482,84.39742785671729
Belarus,BLR,2001,10201212,20.2,0.2699878,4.0966105,3.521141,0.52119553,0.099894375,3.2232385094893,15.60986058454504,49.98221657835044
Belarus,BLR,2001,10201212,20.2,0.2699878,4.0966105,3.521141,0.52119553,0.099894375,6.624224372279699,28.107189364439588,73.66071948833871
Belarus,BLR,2002,10135391,20.6,0.27018493,4.1028614,3.51859,0.52119213,0.10093053,2.12436898215989,11.43316378231824,42.66725079145274
Belarus,BLR,2002,10135391,20.6,0.27018493,4.1028614,3.51859,0.52119213,0.10093053,4.3943472284296,22.30603604379274,67.68550673709743
Belarus,BLR,2003,10065881,20.9,0.2704434,4.103709,3.5159032,0.52119684,0.102895,1.44416947080175,9.40061626196507,39.09276165262513
Belarus,BLR,2003,10065881,20.9,0.2704434,4.103709,3.5159032,0.52119684,0.102895,3.51035516050456,18.76371967299496,64.80266720102247
Belarus,BLR,2004,9999713,21.3,0.27071837,4.104315,3.513435,0.52120095,0.10501632,0.32086036753566,4.71034769834093,27.37487654482753
Belarus,BLR,2004,9999713,21.3,0.27071837,4.104315,3.513435,0.52120095,0.10501632,1.30083087716341,10.61542776910223,54.30841403361113
Belarus,BLR,2005,9935166,21.7,0.27096403,4.0988197,3.5119147,0.5212048,0.106956296,0.37204953577381,2.66547390239682,17.13745471658565
Belarus,BLR,2005,9935166,21.7,0.27096403,4.0988197,3.5119147,0.5212048,0.106956296,0.89088671864403,5.983600322552389,35.96533766533307
Belarus,BLR,2006,9874700,22.1,0.27131802,4.078114,3.5106103,0.52121115,0.109090164,0.10773553515042,1.21480794476803,11.70192492645718
Belarus,BLR,2006,9874700,22.1,0.27131802,4.078114,3.5106103,0.52121115,0.109090164,0.39857945909626,3.54246305818482,27.86478585556597
Belarus,BLR,2007,9825990,22.4,0.27187908,4.041458,3.508245,0.52120125,0.11159433,0.0837541511041353,1.13541237183082,7.57823109724861
Belarus,BLR,2007,9825990,22.4,0.27187908,4.041458,3.508245,0.52120125,0.11159433,0.21858976901584,2.68243939887933,20.69631298787127
Belarus,BLR,2008,9787829,22.8,0.27253366,3.99703,3.5057619,0.52119315,0.11437235,0.0,0.51792861052941,5.49786858276408
Belarus,BLR,2008,9787829,22.8,0.27253366,3.99703,3.5057619,0.52119315,0.11437235,0.16652431721128,1.67463518795898,16.4390120644591
Belarus,BLR,2009,9757710,23.3,0.27317077,3.9585407,3.503633,0.52118677,0.11702941,0.0288665284945271,0.57548357265462,5.13892952859647
Belarus,BLR,2009,9757710,23.3,0.27317077,3.9585407,3.503633,0.52118677,0.11702941,0.13817226525376,1.78816751714519,15.587071730902
Belarus,BLR,2010,9731426,23.7,0.27368024,3.9347,3.5022798,0.5211785,0.11944295,0.0,0.17213308108469,3.55420636213806
Belarus,BLR,2010,9731426,23.7,0.27368024,3.9347,3.5022798,0.5211785,0.11944295,0.033942716072973,0.85382026130057,11.84774421598733
Belarus,BLR,2011,9706983,24.1,0.2742778,3.922725,3.5010548,0.5211749,0.12181314,0.0,0.0546813216726125,2.67544793650532
Belarus,BLR,2011,9706983,24.1,0.2742778,3.922725,3.5010548,0.5211749,0.12181314,0.0065759617469899,0.58902804723755,9.96308670558464
Belarus,BLR,2012,9693754,24.6,0.27513677,3.9135807,3.4986422,0.5211533,0.12428703,0.0,0.0812049772198165,1.22296639707611
Belarus,BLR,2012,9693754,24.6,0.27513677,3.9135807,3.4986422,0.5211533,0.12428703,0.0120559203387437,0.14768092759913,5.86312394687024
Belarus,BLR,2013,9691143,25.1,0.27607197,3.904299,3.4958112,0.5211224,0.12694465,0.0,0.0459238371260253,0.74246021582449
Belarus,BLR,2013,9691143,25.1,0.27607197,3.904299,3.4958112,0.5211224,0.12694465,0.0,0.0621875099765475,3.40451565802719
Belarus,BLR,2014,9693741,25.6,0.2768987,3.8970487,3.4930503,0.52108866,0.12941444,0.0,0.0,0.40865340015439
Belarus,BLR,2014,9693741,25.6,0.2768987,3.8970487,3.4930503,0.52108866,0.12941444,0.0,0.0534198443526694,3.2034386279742497
Belarus,BLR,2015,9700609,26.1,0.2774349,3.8928354,3.490736,0.52105135,0.13096942,0.0,0.0,0.90554211833191
Belarus,BLR,2015,9700609,26.1,0.2774349,3.8928354,3.490736,0.52105135,0.13096942,0.0,0.13839821169447,4.10366791607519
Belarus,BLR,2016,9708111,26.6,0.27772522,3.8953915,3.4861212,0.5210136,0.1318798,0.0,0.0,0.7869955411702301
Belarus,BLR,2016,9708111,26.6,0.27772522,3.8953915,3.4861212,0.5210136,0.1318798,0.0,0.0598221914960414,4.59078739071879
Belgium,BEL,1992,10016455,15.7,0.27474725,3.279841,4.992266,0.89736056,0.3709203,0.9832838279244,0.9832838279244,1.19370889223455
Belgium,BEL,1992,10016455,15.7,0.27474725,3.279841,4.992266,0.89736056,0.3709203,0.9832838279244,0.9832838279244,1.19370889223455
Belgium,BEL,1995,10095204,16.8,0.27480116,3.264437,4.9870434,0.89744174,0.38023952,0.41241007019715,0.72919926741206,0.95476362620504
Belgium,BEL,1995,10095204,16.8,0.27480116,3.264437,4.9870434,0.89744174,0.38023952,0.41241007019715,0.72919926741206,1.1550736917149
Belgium,BEL,1997,10154876,17.5,0.27449498,3.2541459,4.959256,0.89753646,0.38382334,0.49247940301453,0.49247940301453,0.71713056830972
Belgium,BEL,1997,10154876,17.5,0.27449498,3.2541459,4.959256,0.89753646,0.38382334,0.49247940301453,0.49247940301453,0.98172352229498
Belgium,BEL,2000,10264351,18.6,0.2739478,3.260707,4.9130864,0.89764214,0.3893974,0.30550600944605,0.66123955664055,0.66123955664055
Belgium,BEL,2000,10264351,18.6,0.2739478,3.260707,4.9130864,0.89764214,0.3893974,0.30550600944605,0.66123955664055,0.97794335853105
Belgium,BEL,2003,10402550,19.7,0.2740001,3.317652,4.9234123,0.89940006,0.39989844,0.29441930302802,0.45099638139226,0.7085287203143
Belgium,BEL,2003,10402550,19.7,0.2740001,3.317652,4.9234123,0.89940006,0.39989844,0.29441930302802,0.45099638139226,0.8776015205019
Belgium,BEL,2004,10456164,20.1,0.27403557,3.3399148,4.9279165,0.9000595,0.40409118,0.0520219589009067,0.12799201587909,0.21231665559231
Belgium,BEL,2004,10456164,20.1,0.27403557,3.3399148,4.9279165,0.9000595,0.40409118,0.0520219589009067,0.12799201587909,0.4210061790769099
Belgium,BEL,2005,10516979,20.5,0.27404436,3.3646903,4.931271,0.90034026,0.4071641,0.19307023228475,0.32792853855514,0.47263528173561
Belgium,BEL,2005,10516979,20.5,0.27404436,3.3646903,4.931271,0.90034026,0.4071641,0.19307023228475,0.32792853855514,0.4992826932263499
Belgium,BEL,2006,10582970,20.8,0.2740263,3.410445,4.940288,0.90035564,0.40980622,0.16894152104215,0.21040159198038,0.40436900437997
Belgium,BEL,2006,10582970,20.8,0.2740263,3.410445,4.940288,0.90035564,0.40980622,0.16894152104215,0.21040159198038,0.42429945427288
Belgium,BEL,2007,10653698,21.1,0.27400213,3.4814527,4.958886,0.9003685,0.4125902,0.15145147295103,0.1966019767948,0.3023614956314
Belgium,BEL,2007,10653698,21.1,0.27400213,3.4814527,4.958886,0.9003685,0.4125902,0.15145147295103,0.1966019767948,0.39361197502183
Belgium,BEL,2008,10726720,21.5,0.27397212,3.5586588,4.98185,0.9003901,0.4146189,0.1184166602568699,0.14073749990858,0.28361963542823
Belgium,BEL,2008,10726720,21.5,0.27397212,3.5586588,4.98185,0.9003901,0.4146189,0.1184166602568699,0.14073749990858,0.28361963542823
Belgium,BEL,2009,10801357,21.8,0.2739439,3.6206412,5.0039754,0.900405,0.4175397,0.1075809090210399,0.15885292417682,0.25276935480159
Belgium,BEL,2009,10801357,21.8,0.2739439,3.6206412,5.0039754,0.900405,0.4175397,0.1075809090210399,0.15885292417682,0.34456615610216
Belgium,BEL,2010,10877948,22.2,0.2739223,3.6478279,5.0200486,0.900408,0.41880637,0.13711528345956,0.1989567136821599,0.43960065873839
Belgium,BEL,2010,10877948,22.2,0.2739223,3.6478279,5.0200486,0.900408,0.41880637,0.13711528345956,0.1989567136821599,0.4690388340023
Belgium,BEL,2011,10955742,22.5,0.2739011,3.6392348,5.034762,0.90041107,0.42080608,0.16826817885325,0.28984884764816,0.4689303079907099
Belgium,BEL,2011,10955742,22.5,0.2739011,3.6392348,5.034762,0.90041107,0.42080608,0.16826817885325,0.28984884764816,0.59592321546385
Belgium,BEL,2012,11031140,22.9,0.27387935,3.6182528,5.0539336,0.9004145,0.4234204,0.1565714538261099,0.23130173909624,0.421715716496
Belgium,BEL,2012,11031140,22.9,0.27387935,3.6182528,5.0539336,0.9004145,0.4234204,0.1565714538261099,0.23130173909624,0.45270452410719
Belgium,BEL,2013,11103260,23.3,0.27386346,3.5918112,5.0737395,0.90042275,0.4255563,0.1445080560687099,0.22179425048752,0.40693987577932
Belgium,BEL,2013,11103260,23.3,0.27386346,3.5918112,5.0737395,0.90042275,0.4255563,0.1445080560687099,0.22179425048752,0.50114204464361
Belgium,BEL,2014,11176727,23.7,0.27386415,3.5673435,5.090465,0.9004224,0.42841125,0.0764959588167831,0.1264582449026,0.19289847939659
Belgium,BEL,2014,11176727,23.7,0.27386415,3.5673435,5.090465,0.9004224,0.42841125,0.0764959588167831,0.1264582449026,0.27223510381353
Belgium,BEL,2015,11248306,24.1,0.27389416,3.5513406,5.100454,0.900407,0.4296135,0.0707585482592044,0.1951640807483499,0.21745086865179
Belgium,BEL,2015,11248306,24.1,0.27389416,3.5513406,5.100454,0.900407,0.4296135,0.0707585482592044,0.1951640807483499,0.21745086865179
Belgium,BEL,2016,11316837,24.5,0.27434295,3.5443187,5.097948,0.90038335,0.43202114,0.0598161542063983,0.0866203859996214,0.19761952771784
Belgium,BEL,2016,11316837,24.5,0.27434295,3.5443187,5.097948,0.90038335,0.43202114,0.0598161542063983,0.0901637137702981,0.30444275902125
Belize,BLZ,1993,194192,11.5,0.26749557,3.1920865,4.0431185,0.9056128,0.17241094,10.06149874724774,24.74071824462835,48.90137423126566
Belize,BLZ,1993,194192,11.5,0.26749557,3.1920865,4.0431185,0.9056128,0.17241094,13.54718700174626,31.758408625009487,61.752334674664034
Belize,BLZ,1994,198430,11.9,0.26789328,3.1938505,4.040691,0.90570205,0.17470317,9.7483672685363,26.313388398002303,52.19698424894352
Belize,BLZ,1994,198430,11.9,0.26789328,3.1938505,4.040691,0.90570205,0.17470317,14.79382763478038,33.076418235369445,65.39569727237803
Belize,BLZ,1995,203572,12.3,0.26814777,3.1985621,4.040167,0.90580624,0.17624535,12.28684026371036,21.9328938160657,39.85120253397665
Belize,BLZ,1995,203572,12.3,0.26814777,3.1985621,4.040167,0.90580624,0.17624535,15.266472689772009,28.5993149423594,48.38864130234613
Belize,BLZ,1996,209857,12.7,0.26830915,3.2085798,4.041387,0.90592086,0.17733571,13.26205959072706,31.33032073184172,57.74936625151549
Belize,BLZ,1996,209857,12.7,0.26830915,3.2085798,4.041387,0.90592086,0.17733571,18.2710606561593,41.47617473088651,70.62272677174033
Belize,BLZ,1997,217127,13.1,0.2684489,3.225486,4.043736,0.90604657,0.17801873,16.00053984228893,34.79219285223102,57.781762328005605
Belize,BLZ,1997,217127,13.1,0.2684489,3.225486,4.043736,0.90604657,0.17801873,21.49214979338179,43.18352709815489,70.19813497342562
Belize,BLZ,1998,224917,13.5,0.26857248,3.247597,4.0467668,0.9061847,0.17885175,14.16313220099727,33.124424083598555,56.1297110778541
Belize,BLZ,1998,224917,13.5,0.26857248,3.247597,4.0467668,0.9061847,0.17885175,19.79583967794428,42.07833116581818,68.25385414692485
Belize,BLZ,1999,232750,13.9,0.2686861,3.2667875,4.0498943,0.90633047,0.17968188,13.91808230036489,27.70086509682797,51.126812535020704
Belize,BLZ,1999,232750,13.9,0.2686861,3.2667875,4.0498943,0.90633047,0.17968188,18.01328395129217,36.64771562504271,62.87531945716199
Benin,BEN,2003,7659211,4.8,0.21191593,4.43434,3.1645153,0.5457216,0.09185245,51.427110150551925,79.81871374712775,93.77867243952052
Benin,BEN,2003,7659211,4.8,0.21191593,4.43434,3.1645153,0.5457216,0.09185245,53.08946231541665,80.77631942570672,95.10089581940062
Benin,BEN,2011,9726385,6.7,0.21203563,4.43529,3.1690829,0.545644,0.09417102,53.1927181215912,76.76494714319755,90.09473042607696
Benin,BEN,2011,9726385,6.7,0.21203563,4.43529,3.1690829,0.545644,0.09417102,54.26164660246901,77.61826458470587,91.97465322624517
Benin,BEN,2015,10932791,7.9,0.21232744,4.4371924,3.2099452,0.5456036,0.09622692,49.60588585720552,76.2475299170599,90.61193067142835
Benin,BEN,2015,10932791,7.9,0.21232744,4.4371924,3.2099452,0.5456036,0.09622692,50.70925713983717,78.07936469771666,91.82329253829089
Bhutan,BTN,2003,634635,2.5,0.28641915,4.0695133,3.195055,0.3926649,0.11203634,17.76282503064574,45.30260567487282,72.96674181142069
Bhutan,BTN,2003,634635,2.5,0.28641915,4.0695133,3.195055,0.3926649,0.11203634,13.36220529764658,41.59047896285674,73.27609367814266
Bhutan,BTN,2007,681624,3.3,0.28715962,3.9938788,3.1996078,0.39265683,0.11930709,8.17876288243473,30.61567291153805,61.581087405394975
Bhutan,BTN,2007,681624,3.3,0.28715962,3.9938788,3.1996078,0.39265683,0.11930709,5.85342114882354,26.63515425422512,62.299699542906176
Bhutan,BTN,2012,721154,4.5,0.28639156,3.9486969,3.2162237,0.39267892,0.12892511,2.18433753935205,14.73921165228812,44.30584041634378
Bhutan,BTN,2012,721154,4.5,0.28639156,3.9486969,3.2162237,0.39267892,0.12892511,1.73033004260496,11.92795552321242,44.87013448519126
Bolivia,BOL,1990,7096195,8.1,0.2603292,3.6766834,5.65358,0.8883931,0.1916365,6.991025390625,23.66197041576185,49.43465559048017
Bolivia,BOL,1990,7096195,8.1,0.2603292,3.6766834,5.65358,0.8883931,0.1916365,1.9871435546874896,15.5586474609375,42.17963882711905
Bolivia,BOL,1992,7394417,8.8,0.2609247,3.6732953,5.632943,0.88840336,0.19346592,15.0050150874948,37.06379824778122,64.86212204716927
Bolivia,BOL,1992,7394417,8.8,0.2609247,3.6732953,5.632943,0.88840336,0.19346592,8.73693701683591,26.29713390389191,58.19887619807801
Bolivia,BOL,1997,8137627,10.7,0.26192835,3.6308825,5.623021,0.888229,0.19682738,19.25502198234783,31.94817794508512,52.44200015234427
Bolivia,BOL,1997,8137627,10.7,0.26192835,3.6308825,5.623021,0.888229,0.19682738,15.53888296761986,26.071047087753207,46.06874738703411
Bolivia,BOL,1999,8439057,11.5,0.2624087,3.5949793,5.6349907,0.88810086,0.19921088,25.181917481011613,38.07205742553284,54.7199257683888
Bolivia,BOL,1999,8439057,11.5,0.2624087,3.5949793,5.6349907,0.88810086,0.19921088,21.87510193525917,31.97496762438701,50.03883773986056
Bolivia,BOL,2000,8592656,11.8,0.26254123,3.5805418,5.63645,0.88802814,0.19991118,28.56730051046144,41.34815975985655,61.96342379211547
Bolivia,BOL,2000,8592656,11.8,0.26254123,3.5805418,5.63645,0.88802814,0.19991118,24.24742363348823,35.4152484726445,55.82252895768012
Bolivia,BOL,2001,8746087,12.2,0.26261985,3.5676677,5.6325893,0.8879503,0.20037231,22.782549808822512,36.07047856834278,57.32594062461354
Bolivia,BOL,2001,8746087,12.2,0.26261985,3.5676677,5.6325893,0.8879503,0.20037231,19.03104385516069,29.79377337876059,51.78060229574339
Bolivia,BOL,2002,8900591,12.6,0.2627139,3.5543392,5.6253676,0.8878668,0.20104182,24.56301140729149,38.24691127225936,59.1631800485503
Bolivia,BOL,2002,8900591,12.6,0.2627139,3.5543392,5.6253676,0.8878668,0.20104182,19.68642984850608,31.63253709068424,53.80923943570208
Bolivia,BOL,2004,9216282,13.4,0.26292843,3.5299754,5.610173,0.8877023,0.20207033,13.56689739293798,28.94499181992384,52.83430581762288
Bolivia,BOL,2004,9216282,13.4,0.26292843,3.5299754,5.610173,0.8877023,0.20207033,10.2167711974631,21.099703892954448,45.81185244712175
Bolivia,BOL,2005,9377395,13.8,0.26303548,3.5175493,5.6069174,0.88762677,0.20279272,19.1992536656904,31.959590925435748,51.93861788930371
Bolivia,BOL,2005,9377395,13.8,0.26303548,3.5175493,5.6069174,0.88762677,0.20279272,15.606612293077571,25.72966819811255,47.21273431848095
Bolivia,BOL,2006,9542663,14.2,0.2632475,3.5028706,5.6099463,0.88755876,0.20399249,16.0725982196123,28.531871510356385,47.91740643919648
Bolivia,BOL,2006,9542663,14.2,0.2632475,3.5028706,5.6099463,0.88755876,0.20399249,12.49470663677931,22.23517658140376,42.07664941414343
Bolivia,BOL,2007,9711155,14.6,0.26361355,3.4859905,5.618596,0.887498,0.20605934,12.44287637557436,26.32893836739666,46.289330572032775
Bolivia,BOL,2007,9711155,14.6,0.26361355,3.4859905,5.618596,0.887498,0.20605934,9.466773287020107,18.57193281668275,41.16126640823725
Bolivia,BOL,2008,9880593,15.0,0.26403958,3.4675107,5.63033,0.8874449,0.20870058,11.00038371994532,20.013632658335208,39.01786784540396
Bolivia,BOL,2008,9880593,15.0,0.26403958,3.4675107,5.63033,0.8874449,0.20870058,8.34456744895364,15.11931942007748,33.91930587583851
Bolivia,BOL,2009,10051322,15.5,0.26443076,3.4530635,5.6426992,0.8873993,0.21103743,10.34468752388396,18.26557489732408,34.61365295113361
Bolivia,BOL,2009,10051322,15.5,0.26443076,3.4530635,5.6426992,0.8873993,0.21103743,8.78165695642887,14.05039996538633,28.899612234752446
Bolivia,BOL,2011,10396249,16.3,0.26491368,3.4407985,5.667082,0.8873253,0.2158794,7.20750608960306,13.95569135458552,27.94774205706928
Bolivia,BOL,2011,10396249,16.3,0.26491368,3.4407985,5.667082,0.8873253,0.2158794,5.29890479218556,10.358603863729227,23.46813718287929
Bolivia,BOL,2012,10569697,16.8,0.2652076,3.4351537,5.68776,0.88729376,0.21836287,8.1609500935094,14.6076741451586,28.00432741329916
Bolivia,BOL,2012,10569697,16.8,0.2652076,3.4351537,5.68776,0.88729376,0.21836287,6.46793876136706,10.9981414364354,23.67202213769489
Bolivia,BOL,2013,10743352,17.3,0.26552236,3.4315934,5.709932,0.887264,0.22100943,6.88408592905644,12.18267178309478,25.826961246309537
Bolivia,BOL,2013,10743352,17.3,0.26552236,3.4315934,5.709932,0.887264,0.22100943,5.2016298527957,9.30758535490331,21.75917769865082
Bolivia,BOL,2014,10916991,17.7,0.26580554,3.4281054,5.728347,0.88723636,0.22369094,5.71468267304518,12.09041701322328,24.81507488439246
Bolivia,BOL,2014,10916991,17.7,0.26580554,3.4281054,5.728347,0.88723636,0.22369094,4.27589223857114,8.98845520548382,20.18817320383537
Bolivia,BOL,2015,11090090,18.2,0.26600462,3.4259856,5.7377477,0.887211,0.2260501,6.298490917368151,11.62172251906939,25.43666383138729
Bolivia,BOL,2015,11090090,18.2,0.26600462,3.4259856,5.7377477,0.887211,0.2260501,4.62996445977152,8.58116173753177,20.49214034363511
Bolivia,BOL,2016,11263016,18.7,0.26610595,3.425216,5.7332025,0.88718724,0.22895251,7.4656560707000095,13.10878429431586,25.903508680476488
Bolivia,BOL,2016,11263016,18.7,0.26610595,3.425216,5.7332025,0.88718724,0.22895251,5.62033805177685,10.08329752935149,21.97738944251691
Bosnia and Herzegovina,BIH,2001,4194941,13.8,0.28300986,3.146031,3.5616548,0.5488198,0.10492672,0.3112389865508,0.93337568883381,8.55742265452387
Bosnia and Herzegovina,BIH,2001,4194941,13.8,0.28300986,3.146031,3.5616548,0.5488198,0.10492672,0.32574299634072,1.11063743985457,13.832189744299992
